,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
0,0.6182042956352234,0.1728317141532898,-0.3349989950656891,0.9999920129776001,0.6211826205253601,0.15170031785964966,-0.32926782965660095,0.9999781847000122,0.6256893277168274,0.14870503544807434,-0.3293652832508087,0.9999815225601196,0.6308205127716064,0.14565417170524597,-0.32945823669433594,0.9999828338623047,0.6122351288795471,0.1560891717672348,-0.3118401765823364,0.9999699592590332,0.6100983023643494,0.1565660536289215,-0.31184980273246765,0.9999643564224243,0.6079623699188232,0.15706345438957214,-0.3118702471256256,0.9999618530273438,0.6441754698753357,0.14256702363491058,-0.2343464344739914,0.9999903440475464,0.6125597357749939,0.15779174864292145,-0.1513725221157074,0.9999339580535889,0.6314774751663208,0.1840750128030777,-0.2954222559928894,0.9999967813491821,0.6192793250083923,0.1875869631767273,-0.27172860503196716,0.9999911785125732,0.7046008110046387,0.22745604813098907,-0.18354183435440063,0.9999954700469971,0.6022576093673706,0.2608304023742676,0.003515144344419241,0.9999328851699829,0.7368068099021912,0.3477100133895874,-0.16168996691703796,0.9979617595672607,0.6009048819541931,0.3764665722846985,0.08516018092632294,0.8617667555809021,0.7391757369041443,0.45438352227211,-0.2609656751155853,0.9902066588401794,0.5880995988845825,0.47706642746925354,-0.05174028128385544,0.899007260799408,0.7425084114074707,0.4848727881908417,-0.30463069677352905,0.9767820239067078,0.5813473463058472,0.5126482248306274,-0.08403132110834122,0.8430930376052856,0.7338840961456299,0.48485442996025085,-0.3403186798095703,0.9784412980079651,0.5849319696426392,0.5120833516120911,-0.1331031322479248,0.856556236743927,0.7307140827178955,0.47787582874298096,-0.2755393087863922,0.9701169729232788,0.5888046622276306,0.5020822286605835,-0.07570035755634308,0.8458555340766907,0.6917900443077087,0.4692707359790802,-0.06497854739427567,0.9995573163032532,0.639715313911438,0.47492191195487976,0.06501877307891846,0.9992685914039612,0.6975662708282471,0.6494954228401184,-0.10432922840118408,0.9838301539421082,0.6394078135490417,0.6679856777191162,0.028174150735139847,0.9654644727706909,0.7364838123321533,0.8239092230796814,0.07108546793460846,0.9848247170448303,0.6720954775810242,0.8363510966300964,0.19727212190628052,0.9664763808250427,0.7421363592147827,0.8432284593582153,0.0773589238524437,0.738605260848999,0.6845699548721313,0.858181893825531,0.2045789211988449,0.8525851964950562,0.7208803296089172,0.8825021982192993,-0.09820325672626495,0.9695776104927063,0.6461138725280762,0.8919593095779419,0.05311061069369316,0.9537987112998962
1,0.6182131171226501,0.17281100153923035,-0.320119172334671,0.9999906420707703,0.6211927533149719,0.15175659954547882,-0.3218309283256531,0.9999752044677734,0.6256071925163269,0.14875666797161102,-0.32192015647888184,0.9999791383743286,0.6304619908332825,0.1456775814294815,-0.322010338306427,0.9999808669090271,0.6125348806381226,0.15621109306812286,-0.29735779762268066,0.9999660849571228,0.6105051636695862,0.1566634476184845,-0.29735058546066284,0.9999593496322632,0.6085901856422424,0.1571280062198639,-0.297342985868454,0.9999564290046692,0.6442199945449829,0.14256733655929565,-0.2432653158903122,0.9999892115592957,0.6154040098190308,0.15769095718860626,-0.13307403028011322,0.9999228119850159,0.6313639879226685,0.18367154896259308,-0.2879481911659241,0.9999961256980896,0.6194859147071838,0.18725712597370148,-0.2543511986732483,0.9999889731407166,0.7058860659599304,0.22308097779750824,-0.20165498554706573,0.9999955892562866,0.610355019569397,0.26098304986953735,0.03636713698506355,0.9999291300773621,0.7449616193771362,0.3406827747821808,-0.18954229354858398,0.9980531930923462,0.6108622550964355,0.38005828857421875,0.1423809677362442,0.8449565768241882,0.7511991262435913,0.45256203413009644,-0.2771225571632385,0.9905874133110046,0.5994259715080261,0.48152512311935425,0.016786595806479454,0.8935654759407043,0.7526417970657349,0.4846978485584259,-0.32237377762794495,0.9775206446647644,0.5957207083702087,0.5173912644386292,-0.011174720712006092,0.836968719959259,0.7441649436950684,0.48449909687042236,-0.35712364315986633,0.97907954454422,0.597497820854187,0.51735520362854,-0.06431456655263901,0.8503913283348083,0.7403827905654907,0.47718575596809387,-0.2906789779663086,0.9708256721496582,0.6008787155151367,0.5066052079200745,-0.00896448828279972,0.8390452265739441,0.6943279504776001,0.46845394372940063,-0.07809199392795563,0.9995541572570801,0.641560435295105,0.474805623292923,0.07820837199687958,0.9992549419403076,0.7050591707229614,0.6527268886566162,-0.13511615991592407,0.9845847487449646,0.6382089853286743,0.6679859161376953,0.06393767893314362,0.9663808941841125,0.7478042840957642,0.8369652032852173,-0.02091873437166214,0.9853633046150208,0.6722202301025391,0.8366759419441223,0.21907183527946472,0.9670733213424683,0.7557826638221741,0.8578358292579651,-0.02133110538125038,0.7465556859970093,0.6851547360420227,0.8597328066825867,0.2250506430864334,0.8568294048309326,0.7279961109161377,0.8952746987342834,-0.20656688511371613,0.9704418182373047,0.645863950252533,0.891525387763977,0.08554868400096893,0.9546449184417725
2,0.6210076808929443,0.17122507095336914,-0.3158382773399353,0.9999904632568359,0.6243491172790527,0.15096566081047058,-0.31648939847946167,0.9999751448631287,0.6287053227424622,0.14805968105793,-0.3165767192840576,0.9999791383743286,0.6333595514297485,0.14504417777061462,-0.31667011976242065,0.9999809265136719,0.6155010461807251,0.15586915612220764,-0.2922206223011017,0.9999660849571228,0.6133549213409424,0.15646301209926605,-0.2921897768974304,0.9999589323997498,0.611355721950531,0.15699581801891327,-0.2921546995639801,0.9999558329582214,0.6464375853538513,0.14213325083255768,-0.2428392618894577,0.9999892711639404,0.618036687374115,0.157502219080925,-0.12596163153648376,0.9999210238456726,0.6347148418426514,0.1812700629234314,-0.28284716606140137,0.9999959468841553,0.6218382120132446,0.1850624531507492,-0.24948608875274658,0.9999882578849792,0.7081271409988403,0.22110557556152344,-0.20513255894184113,0.9999958276748657,0.6171591281890869,0.2613082826137543,0.05397409945726395,0.9999255537986755,0.7501581907272339,0.33774784207344055,-0.1971980631351471,0.9981610774993896,0.6171051263809204,0.3833886981010437,0.15733298659324646,0.825726330280304,0.7568740248680115,0.4540960192680359,-0.2849613130092621,0.9910834431648254,0.6038793921470642,0.48599880933761597,0.03315470367670059,0.8874186873435974,0.7583223581314087,0.48634466528892517,-0.3298754096031189,0.9785899519920349,0.5995465517044067,0.521222710609436,0.006792938802391291,0.8300410509109497,0.7502680420875549,0.4863860309123993,-0.3638133406639099,0.9800558686256409,0.6011592745780945,0.5218321084976196,-0.04606352001428604,0.8433696627616882,0.746050238609314,0.4792148470878601,-0.2982376217842102,0.9720398783683777,0.6047424077987671,0.5106700658798218,0.007346657570451498,0.8316178321838379,0.6966211199760437,0.4679652750492096,-0.0905926376581192,0.9995628595352173,0.6445478200912476,0.4744875729084015,0.09072445333003998,0.9992498159408569,0.7096061110496521,0.6553673148155212,-0.15103493630886078,0.9853157997131348,0.6377755999565125,0.6676412224769592,0.08690442144870758,0.966373085975647,0.75319904088974,0.8381388783454895,-0.06476081907749176,0.9859941005706787,0.6721115112304688,0.8362786173820496,0.239292711019516,0.9670345187187195,0.7647055387496948,0.8622271418571472,-0.06789739429950714,0.7563731074333191,0.6851803660392761,0.8597243428230286,0.24475793540477753,0.8607671856880188,0.7277787327766418,0.9007540345191956,-0.25504499673843384,0.9715177416801453,0.6416364908218384,0.8904521465301514,0.11105839163064957,0.9550623893737793
3,0.6226419806480408,0.17120040953159332,-0.29871994256973267,0.9999902248382568,0.6260259747505188,0.15112167596817017,-0.30362388491630554,0.9999749660491943,0.6299630403518677,0.14820952713489532,-0.30370938777923584,0.9999790191650391,0.6342895030975342,0.14516830444335938,-0.3038000464439392,0.9999809861183167,0.6176272630691528,0.1559223234653473,-0.27561554312705994,0.9999657869338989,0.6157068610191345,0.156482994556427,-0.2755933403968811,0.9999584555625916,0.6139029860496521,0.15700051188468933,-0.27556124329566956,0.9999553561210632,0.6474917531013489,0.14213702082633972,-0.24212098121643066,0.9999893307685852,0.6217354536056519,0.15731707215309143,-0.11198543012142181,0.9999198317527771,0.6359215974807739,0.18077664077281952,-0.27101463079452515,0.999995768070221,0.6239579319953918,0.1848035305738449,-0.23292966187000275,0.9999874234199524,0.7100807428359985,0.21835844218730927,-0.21409709751605988,0.9999960660934448,0.6226716637611389,0.26133421063423157,0.06861560791730881,0.9999232292175293,0.7568385004997253,0.3334977924823761,-0.21457290649414062,0.9982810616493225,0.6217237710952759,0.3860698640346527,0.17736414074897766,0.8078069090843201,0.7616976499557495,0.45412731170654297,-0.3044806122779846,0.9916965961456299,0.6054185032844543,0.4875778555870056,0.053508322685956955,0.8838396668434143,0.764573335647583,0.4863285422325134,-0.35008031129837036,0.979924201965332,0.600918173789978,0.5226525664329529,0.029884880408644676,0.8264344334602356,0.7561513185501099,0.48635831475257874,-0.38124531507492065,0.9812692403793335,0.6020193099975586,0.5238476395606995,-0.024355608969926834,0.8397257924079895,0.7510690093040466,0.4793180525302887,-0.3163910210132599,0.9735701084136963,0.6056931614875793,0.5124441385269165,0.0271015428006649,0.8272018432617188,0.6994287371635437,0.4674193561077118,-0.09231962263584137,0.9995724558830261,0.6483134031295776,0.47401583194732666,0.09239652007818222,0.9992520213127136,0.7131409049034119,0.6569869518280029,-0.1694798767566681,0.986022412776947,0.6377854943275452,0.6679083704948425,0.06825003772974014,0.9671767950057983,0.7553480863571167,0.8414983749389648,-0.06615030020475388,0.9865491986274719,0.6711521148681641,0.8373873829841614,0.21877387166023254,0.9672284126281738,0.7660619020462036,0.8645861148834229,-0.06700167804956436,0.7651044130325317,0.684733510017395,0.8604329824447632,0.22281059622764587,0.863301157951355,0.727925717830658,0.9044881463050842,-0.25011616945266724,0.9725177884101868,0.6419748067855835,0.8921020030975342,0.09603790938854218,0.9554315805435181
4,0.6252868175506592,0.17121143639087677,-0.2947956323623657,0.9999898076057434,0.6288987398147583,0.15126341581344604,-0.2988411784172058,0.9999743700027466,0.6329165697097778,0.1483643651008606,-0.29892998933792114,0.9999786615371704,0.6373509168624878,0.1452554315328598,-0.29902729392051697,0.9999808073043823,0.6203097105026245,0.15597088634967804,-0.27142781019210815,0.9999651908874512,0.618216872215271,0.15649734437465668,-0.27139049768447876,0.9999573230743408,0.6162214279174805,0.1570018082857132,-0.27135729789733887,0.999954104423523,0.6507957577705383,0.14214873313903809,-0.23922781646251678,0.9999892711639404,0.624387264251709,0.15714405477046967,-0.10656187683343887,0.9999169707298279,0.6387211680412292,0.1807243824005127,-0.2659372091293335,0.9999954104423523,0.6267553567886353,0.1848185509443283,-0.22851498425006866,0.999985933303833,0.7116693258285522,0.21576407551765442,-0.21623380482196808,0.9999963045120239,0.6270370483398438,0.2611331045627594,0.08282791823148727,0.9999183416366577,0.7589235901832581,0.3308029770851135,-0.21878275275230408,0.9983847737312317,0.6254316568374634,0.3865695297718048,0.1940951645374298,0.7816281914710999,0.7648975253105164,0.45305681228637695,-0.30911174416542053,0.992217481136322,0.6064504384994507,0.48790261149406433,0.07235106825828552,0.876167356967926,0.7698532342910767,0.4856812357902527,-0.35405999422073364,0.9810625314712524,0.6012343168258667,0.5224283337593079,0.05017666146159172,0.8187499642372131,0.7606514692306519,0.4859437346458435,-0.38520023226737976,0.9823026657104492,0.6015879511833191,0.5236119627952576,-0.004285637754946947,0.832062840461731,0.754840075969696,0.47914183139801025,-0.3210721015930176,0.974867045879364,0.6052469611167908,0.5126648545265198,0.04560326784849167,0.8188087344169617,0.7009341716766357,0.4664686620235443,-0.0991034060716629,0.999582052230835,0.6506599187850952,0.4732068181037903,0.0991930216550827,0.999257504940033,0.715932309627533,0.6579641699790955,-0.17693421244621277,0.9866407513618469,0.6377943158149719,0.6679267883300781,0.07109411060810089,0.9675103425979614,0.7567690014839172,0.843724250793457,-0.08995179831981659,0.9870051741600037,0.6711386442184448,0.8373692631721497,0.22041825950145721,0.9668866395950317,0.7658718228340149,0.865715742111206,-0.09247910976409912,0.7732492685317993,0.6850431561470032,0.8604215979576111,0.22546513378620148,0.8657873272895813,0.7276513576507568,0.9044135212898254,-0.2763992249965668,0.973388135433197,0.6411964297294617,0.8920939564704895,0.09914092719554901,0.9552858471870422
5,0.6261237263679504,0.17108622193336487,-0.23440656065940857,0.9999898076057434,0.6298128962516785,0.15125396847724915,-0.24325773119926453,0.99997478723526,0.6337112188339233,0.14835311472415924,-0.24333584308624268,0.9999791383743286,0.6379145979881287,0.14523477852344513,-0.24342672526836395,0.9999812245368958,0.6219382286071777,0.15591147541999817,-0.21175642311573029,0.9999659657478333,0.6201263666152954,0.15640823543071747,-0.2117084264755249,0.9999583959579468,0.6184008717536926,0.1568736433982849,-0.21166448295116425,0.9999552369117737,0.6526499390602112,0.14199210703372955,-0.20848152041435242,0.9999895691871643,0.628068208694458,0.15663361549377441,-0.05899897217750549,0.9999194145202637,0.6399106383323669,0.1804337054491043,-0.21538189053535461,0.999995231628418,0.629017174243927,0.18483591079711914,-0.17264994978904724,0.9999850988388062,0.7135449051856995,0.2135513871908188,-0.2114757001399994,0.999996542930603,0.6323835849761963,0.2606255114078522,0.11443350464105606,0.999915361404419,0.7619558572769165,0.3267313838005066,-0.21945111453533173,0.9984952211380005,0.6297534108161926,0.38764330744743347,0.21425743401050568,0.754381537437439,0.7724343538284302,0.4437040090560913,-0.29999053478240967,0.9927809238433838,0.6073225736618042,0.4895953834056854,0.10119376331567764,0.8697182536125183,0.7772437334060669,0.48199889063835144,-0.34424179792404175,0.9823117852210999,0.6010444164276123,0.5233026742935181,0.08039727807044983,0.8118957877159119,0.766950249671936,0.4828886091709137,-0.3767085373401642,0.9834460616111755,0.6013712286949158,0.5250306725502014,0.027341460809111595,0.8254401087760925,0.7612591981887817,0.47477036714553833,-0.31186896562576294,0.9763765335083008,0.6055096387863159,0.5143709778785706,0.07450927048921585,0.8115357160568237,0.7027883529663086,0.4652625024318695,-0.10465583950281143,0.9995958209037781,0.653663158416748,0.47173526883125305,0.10475139319896698,0.999275267124176,0.7173503637313843,0.6581582427024841,-0.1704818457365036,0.9874924421310425,0.6380926370620728,0.6680484414100647,0.08773226290941238,0.9680608510971069,0.7555835843086243,0.8430532217025757,-0.08501827716827393,0.9876468181610107,0.6709808707237244,0.8372090458869934,0.22383379936218262,0.9669668078422546,0.7672437429428101,0.8641003966331482,-0.08696825057268143,0.7840356826782227,0.6845752000808716,0.8602864146232605,0.22864234447479248,0.8685241937637329,0.7252029180526733,0.9037303328514099,-0.263767808675766,0.9746012091636658,0.6383478045463562,0.8916070461273193,0.10878770053386688,0.9557024836540222
6,0.6264815330505371,0.1698923110961914,-0.15463532507419586,0.9999898672103882,0.6300402879714966,0.15028296411037445,-0.16797254979610443,0.9999755024909973,0.6338822245597839,0.14734886586666107,-0.16805914044380188,0.9999797940254211,0.6379386186599731,0.14417020976543427,-0.16815637052059174,0.9999818205833435,0.622773289680481,0.15475670993328094,-0.13208749890327454,0.9999671578407288,0.6212190985679626,0.1551263928413391,-0.13203755021095276,0.9999599456787109,0.619813859462738,0.15543688833713531,-0.13199765980243683,0.9999569058418274,0.6534451246261597,0.14095529913902283,-0.15854012966156006,0.9999899864196777,0.6305519342422485,0.15471920371055603,0.00912848673760891,0.9999232292175293,0.6402475237846375,0.17896179854869843,-0.14575470983982086,0.9999950528144836,0.6305016875267029,0.18373633921146393,-0.09751153737306595,0.9999843239784241,0.7159990668296814,0.21287278831005096,-0.18851639330387115,0.9999967813491821,0.636836588382721,0.2600308954715729,0.1691352277994156,0.9999141693115234,0.7635971903800964,0.3280579447746277,-0.21030905842781067,0.9985905885696411,0.6341680288314819,0.38848450779914856,0.26330801844596863,0.7241110801696777,0.7751542329788208,0.4444442093372345,-0.2704872488975525,0.9932869672775269,0.6077866554260254,0.4895024001598358,0.1560617983341217,0.8601523041725159,0.7822293043136597,0.48243340849876404,-0.31228309869766235,0.9834222197532654,0.6008859276771545,0.522952675819397,0.1393938958644867,0.8017303347587585,0.7724201083183289,0.4833342432975769,-0.3357955813407898,0.9844501614570618,0.6007896661758423,0.524603545665741,0.08660479635000229,0.8155835866928101,0.7666204571723938,0.47555264830589294,-0.2788389325141907,0.9776945114135742,0.6050230860710144,0.514039933681488,0.12911303341388702,0.8006479144096375,0.7046391367912292,0.4646545946598053,-0.1093733087182045,0.9996134042739868,0.6562080979347229,0.4710518717765808,0.10952483117580414,0.999305009841919,0.7192503213882446,0.6593086123466492,-0.18036749958992004,0.9879763722419739,0.640248715877533,0.6680938005447388,0.10898701846599579,0.9666221141815186,0.7562779784202576,0.8493844270706177,-0.12290078401565552,0.987726092338562,0.6710163354873657,0.8383309841156006,0.23514966666698456,0.964516818523407,0.76617830991745,0.8721398115158081,-0.12716856598854065,0.7927765846252441,0.6846507787704468,0.8615759015083313,0.23930099606513977,0.8673993349075317,0.72487872838974,0.9042916893959045,-0.2976223826408386,0.9749996066093445,0.6358851194381714,0.8918286561965942,0.12783613801002502,0.9536777138710022
7,0.6280179619789124,0.16936269402503967,-0.14288517832756042,0.999989926815033,0.6313958764076233,0.14955784380435944,-0.15766893327236176,0.999975860118866,0.6352073550224304,0.1465073674917221,-0.15774472057819366,0.9999802708625793,0.6391655206680298,0.14320747554302216,-0.15782245993614197,0.9999822378158569,0.6246107816696167,0.15437723696231842,-0.12168171256780624,0.9999678134918213,0.623238742351532,0.15477286279201508,-0.12163104116916656,0.9999608993530273,0.6220395565032959,0.15509851276874542,-0.1215994581580162,0.9999579191207886,0.6555426716804504,0.1395980715751648,-0.15309181809425354,0.9999902248382568,0.6335847973823547,0.153889998793602,0.014975028112530708,0.9999260306358337,0.642516553401947,0.17770931124687195,-0.1355946809053421,0.9999948143959045,0.6333860754966736,0.1832866072654724,-0.08713919669389725,0.9999831914901733,0.7192872166633606,0.21158482134342194,-0.17992456257343292,0.9999970197677612,0.6414064168930054,0.25865551829338074,0.16951648890972137,0.9999133348464966,0.7640911340713501,0.3278375267982483,-0.20595785975456238,0.9986764192581177,0.6403731107711792,0.3881606459617615,0.26860883831977844,0.6948038935661316,0.7792884707450867,0.4450360834598541,-0.2571614980697632,0.9938162565231323,0.6096765995025635,0.48755180835723877,0.1698414385318756,0.8549603223800659,0.7863374352455139,0.48248010873794556,-0.29651913046836853,0.9846447110176086,0.6023021340370178,0.5192239284515381,0.1552771031856537,0.7968984246253967,0.7765529751777649,0.48332759737968445,-0.3183223605155945,0.9855673313140869,0.6016868948936462,0.5209771394729614,0.10270824283361435,0.8109555244445801,0.7710345983505249,0.4756334125995636,-0.2647497057914734,0.9792105555534363,0.6058081388473511,0.5112127661705017,0.14300301671028137,0.7955241799354553,0.7081347107887268,0.46298325061798096,-0.10578414052724838,0.9996269345283508,0.660019040107727,0.46880123019218445,0.10589750856161118,0.9993300437927246,0.7218637466430664,0.6599044799804688,-0.172784224152565,0.9886057376861572,0.641022264957428,0.667997419834137,0.09310377389192581,0.9673551321029663,0.7568463683128357,0.849323034286499,-0.09373925626277924,0.9879249930381775,0.6706425547599792,0.8374612331390381,0.2304186075925827,0.9635987877845764,0.7664011716842651,0.870562732219696,-0.09555291384458542,0.796668291091919,0.6835436224937439,0.8598086833953857,0.23588061332702637,0.8661594390869141,0.7245813608169556,0.9053937792778015,-0.26274874806404114,0.9753863215446472,0.6364275813102722,0.8915227651596069,0.12698772549629211,0.9529052972793579
8,0.6288907527923584,0.16667447984218597,-0.1206480860710144,0.9999899864196777,0.6326486468315125,0.14712686836719513,-0.13827942311763763,0.9999761581420898,0.6362901329994202,0.14415408670902252,-0.13834044337272644,0.9999806880950928,0.6401329636573792,0.14100845158100128,-0.13838648796081543,0.9999825358390808,0.6262054443359375,0.1519293487071991,-0.10105229914188385,0.9999683499336243,0.625074028968811,0.15221206843852997,-0.10098773241043091,0.999961793422699,0.6240969896316528,0.15239828824996948,-0.10095181316137314,0.9999587535858154,0.65785151720047,0.13751062750816345,-0.14699587225914001,0.9999904632568359,0.6365543603897095,0.1508876234292984,0.025885244831442833,0.9999285936355591,0.643485963344574,0.17504246532917023,-0.11844177544116974,0.9999945163726807,0.6350721716880798,0.18105436861515045,-0.0685071051120758,0.9999818205833435,0.7211133241653442,0.21049918234348297,-0.1798352301120758,0.9999971985816956,0.6464390754699707,0.25599953532218933,0.16901889443397522,0.9999119639396667,0.7634087800979614,0.32827243208885193,-0.21055343747138977,0.9987378716468811,0.646731972694397,0.38625380396842957,0.26052913069725037,0.657905101776123,0.7809382081031799,0.4429503083229065,-0.25940021872520447,0.994236171245575,0.6123562455177307,0.4804706275463104,0.16672465205192566,0.8427961468696594,0.7880383729934692,0.48091280460357666,-0.2976973354816437,0.9855936169624329,0.6037945747375488,0.5114575624465942,0.15285569429397583,0.7851295471191406,0.7779186367988586,0.482226699590683,-0.31842848658561707,0.986411452293396,0.6024118661880493,0.5136012434959412,0.10138430446386337,0.7998194694519043,0.7725661993026733,0.47399285435676575,-0.2670193612575531,0.9803528189659119,0.6068387627601624,0.504426896572113,0.13995994627475739,0.7844151258468628,0.7079772353172302,0.46134328842163086,-0.10470099747180939,0.999632716178894,0.6615673303604126,0.4665674567222595,0.10478490591049194,0.999349057674408,0.7240396738052368,0.659650981426239,-0.16966938972473145,0.9892351031303406,0.6419183015823364,0.6667127013206482,0.08411338180303574,0.9685330986976624,0.756524920463562,0.8487572073936462,-0.07578359544277191,0.9883213043212891,0.6706977486610413,0.8370456099510193,0.18549126386642456,0.9640342593193054,0.7666141986846924,0.8671030402183533,-0.07706429064273834,0.8023746013641357,0.6843632459640503,0.8586286902427673,0.1890462338924408,0.868920087814331,0.7244921922683716,0.9046110510826111,-0.243792325258255,0.9760994911193848,0.6367563009262085,0.8913085460662842,0.09242086112499237,0.9535831809043884
9,0.6380407810211182,0.1665964275598526,-0.051921386271715164,0.999988317489624,0.6410144567489624,0.14713098108768463,-0.07358546555042267,0.9999735355377197,0.6442756652832031,0.14418616890907288,-0.07367148995399475,0.9999787211418152,0.6475502252578735,0.14108382165431976,-0.07374146580696106,0.9999808073043823,0.6358410120010376,0.15178847312927246,-0.03399083763360977,0.999964714050293,0.6351644396781921,0.15208986401557922,-0.03390585631132126,0.9999576807022095,0.634539783000946,0.15229541063308716,-0.033919524401426315,0.9999545216560364,0.6656044125556946,0.13751007616519928,-0.10659412294626236,0.9999892115592957,0.6481665372848511,0.15066732466220856,0.07544893026351929,0.9999242424964905,0.6519116163253784,0.17497758567333221,-0.058747775852680206,0.9999926090240479,0.6452988982200623,0.18095161020755768,-0.006272364407777786,0.99997478723526,0.7266018986701965,0.208576500415802,-0.17136141657829285,0.9999973177909851,0.6627527475357056,0.2500804662704468,0.2021665871143341,0.9999075531959534,0.7589235901832581,0.32863959670066833,-0.22366735339164734,0.998696506023407,0.6580406427383423,0.38345927000045776,0.281784325838089,0.6136102080345154,0.7691535353660583,0.4408361315727234,-0.27355584502220154,0.994543731212616,0.6189671754837036,0.47395098209381104,0.20137958228588104,0.8150838017463684,0.7801266312599182,0.4744453430175781,-0.31139451265335083,0.9863569736480713,0.6105529069900513,0.5012896060943604,0.1921251118183136,0.7599835395812988,0.7704084515571594,0.475644052028656,-0.32521218061447144,0.9870613217353821,0.6075035929679871,0.5031309127807617,0.1419053077697754,0.7751917839050293,0.7639859914779663,0.46628060936927795,-0.2760867774486542,0.9811359643936157,0.6114952564239502,0.49587634205818176,0.17498597502708435,0.7600509524345398,0.7117964029312134,0.45617812871932983,-0.10441754013299942,0.9996234178543091,0.6707029342651367,0.460754930973053,0.10452033579349518,0.9993573427200317,0.7300429344177246,0.6594861745834351,-0.15449316799640656,0.9891436696052551,0.6452127695083618,0.6651609539985657,0.0690421611070633,0.9672441482543945,0.7559728622436523,0.8519657850265503,-0.07215963304042816,0.9871161580085754,0.6707020401954651,0.8371965885162354,0.16587595641613007,0.9599413275718689,0.762316882610321,0.8738390207290649,-0.07354465872049332,0.8000363707542419,0.6844437718391418,0.8592034578323364,0.16921742260456085,0.8615986108779907,0.721397340297699,0.90460604429245,-0.23605509102344513,0.9740252494812012,0.637040376663208,0.8904154300689697,0.07268120348453522,0.9484041929244995
